,CT_Jurkat_Empty_H3K27ac,CT_Jurkat_Tax_H3K27ac,CT_TL-Om1_Empty_H3K27ac,CT_TL-Om1_Tax_H3K27ac
NUP43,10.507928131520748,22.998492914140225,25.442856610119343,25.681145984381438
NUP50,17.117782035470007,34.681922001838686,24.57339398495853,25.009817207828164
NUP54,7.317705842852592,14.116958346366882,19.800443444252014,20.081821185946463
NUP58,9.121642262339591,20.150681160986423,36.377034894973036,38.10925794765353
NUP62,20.702123725533486,38.83582328909635,31.629718682199716,36.86225782439113
NUP62CL,0.6000048077106476,0.85570003002882,7.055415132984519,4.728978141993284
NUP85,11.968331368982792,19.619731812894344,23.079371490344407,22.899900824695827
NUP88,14.709136619567872,39.18185676383972,28.234404364228247,27.68976862567663
NUP93,7.076918406963348,15.34206736856699,5.022565492838621,3.83071111536026
NUP98,23.551559079647063,48.594126036286355,52.1400039126873,57.74996614378691
NUPR1,1.2549120026826859,1.7243398156762124,0.3110650995373726,0.675780990421772
NUPR2,0.6274560010433197,1.0746344784498214,0.18967370599508285,0.1901101416349411
NUS1,4.933372477293014,11.560708875447512,14.273041251420974,13.33025243525207
NUSAP1,3.110613474607468,1.752724461555481,1.1428989657759667,0.4375501660108566
NUTF2,14.932667874336243,31.026413214981556,18.14709160938859,18.27726338005066
NUTM1,2.5274719241261483,3.7285537353157996,5.045327100008726,6.003306912481785
NUTM2A,0.12156959950923919,0.0,0.04855656147003174,0.0
NUTM2B,1.316482180416584,0.2623452073633671,0.0,0.0
NUTM2D,0.1254911994934082,0.03339315891265869,0.17601743534207345,0.046042209416627886
NUTM2E,3.152966196537018,5.596274020254612,3.7397631839215757,5.340596650987863
NUTM2F,1.0894218792915344,0.10017959356307983,0.09954072809219361,0.0810938060581684
NUTM2G,0.011764799952507019,0.12939856827259064,0.1927085177600384,0.07129127115011215
NVL,10.698126060962677,19.988724847465754,30.285775604307652,29.522995719090105
NWD1,1.2996182353496553,0.617773602604866,0.5559721000492572,0.14258257180452347
NWD2,0.8823600190877915,0.24418754041194915,0.6561197333037854,0.9787681902945041
NXF1,10.244787794351577,18.21262980079651,28.83862909376621,31.647020912498235
NXF2,0.0,0.0,0.0,0.0
NXF2B,0.0,0.0,0.0,0.0
NXF3,0.1254911994934082,0.1961849322915077,0.1911912603676319,0.0
NXN,0.0,0.0,0.0,0.0
NXNL1,0.5490239983797074,0.7596951049566268,0.2351954013109207,0.05406257343292236
NXNL2,0.5019647991657257,1.1624999681115151,1.0230251433551312,0.8355924814939499
NXPE1,0.1882367992401123,1.4880829909443856,0.1927087290585041,0.09356985792517662
NXPE2,1.247068812251091,0.40426617774367335,0.1927088762819767,0.08124242766201496
NXPE3,7.822416887760163,11.69344881555438,26.2702948911041,25.286666501522063
NXPE4,0.12156959950923919,0.2650584605336189,0.14566938042640687,0.04752757966518402
NXPH1,0.4749057586789131,0.24627481460571288,0.6022522886246443,0.1947144448310137
NXPH2,0.33333599865436553,0.11687618285417557,30.728693606853486,27.450051500797272
NXPH3,1.177264335513115,5.688942329972982,1.8451478673517705,3.1336907342374323
NXPH4,1.725504012107849,3.5789105521440505,3.5585858356952667,3.4478179510831835
NXT1,12.850298273205757,32.96947920820117,37.18246296562254,38.916636541962625
NXT2,0.62353440284729,3.0790561879873275,10.096876062020659,8.346707718342543
NYAP1,2.882376037240028,1.5822101690769195,1.5230054866820575,1.420773634314537
NYAP2,0.2980416035652161,0.13357270151376724,0.44914759397506715,0.11881888031959534
NYNRIN,2.849826662182808,0.947531267106533,0.6696246102899313,0.4752748288214207
NYX,0.31412016212940214,0.8049843201339245,1.8572868876159192,2.051700037315488
OAF,1.6353072196245193,2.8563673973083494,3.3355303175449373,3.4395010312497614
OARD1,3.172575546503067,1.512919685602188,0.33837816789746283,0.2836798717081547
OAS1,1.2125587276220322,0.8832495837807656,0.04855656147003174,0.14495890098810196
OAS2,2.001976833641529,2.886420976817608,3.2502524147927763,1.4674098685383796
OAS3,2.207861016392708,2.7920859774053097,0.4611352645009756,0.1901100531220436
OASL,3.131789806962013,1.7063908365368843,1.3917516764998437,1.688412638604641
OAT,2.1286445051431655,4.3039606981873515,1.4991828143596648,2.2337893985211847
OAZ1,6.495737410783768,19.984131940841674,15.317308739423751,21.88593035069108
OAZ2,5.148276936590672,9.458819600373506,11.648862886860966,11.920768058925868
OAZ3,5.149061264395714,10.290101156115531,16.42925447075069,13.493178155913949
OBI1,3.6039505684375763,7.568769006878138,11.609562319517135,13.07894895106554
OBP2A,0.5003961579799652,0.1878365396261215,0.2694883829951286,0.24239048346877098
OBP2B,1.8000141727924346,0.8598741611838341,0.8239430305361748,0.25100491181015966
OBSCN,5.436907433152199,2.6606006169319154,2.7589217267930506,2.6645062956511976
OBSL1,0.5180433668494224,0.5933551464676857,0.12139116048812866,0.37591298545897006
OC90,1.003929603099823,0.5025671229958534,0.6843433728814126,0.7598454632163048
OCA2,0.0,0.0,0.0,0.0
OCEL1,4.734548278391361,8.719579643398523,9.495684676170349,11.471335703581572
OCIAD1,0.7027507171630859,0.8761534981131553,0.3869348368048668,0.1859515199661255
OCIAD2,12.86402492237091,7.31435297742486,4.443831248134375,4.40668284997344
OCLN,0.0,0.0,0.0,0.0
OCM,1.4560901289582253,0.672037538588047,0.037934813648462296,0.21981496676802637
OCM2,0.7996142439246178,0.5008976218104363,0.04855650067329407,0.0
OCRL,0.7168684860467911,1.2923158041536809,0.028830458372831345,0.0
OCSTAMP,0.5568671977519989,1.112827772796154,0.7332030543088913,0.8005411731004715
ODAD1,13.3326554890275,29.113823805421593,26.092760982260106,23.996293072074653
ODAD2,0.6862800031900406,0.9514966743290424,0.26205314576625827,0.3297222889959812
ODAD3,7.194567224383354,16.196514485776426,21.15881638020277,23.705781523436308
ODAD4,5.2341595284938816,6.932000421315432,7.145851554080844,6.488088006824255
ODAM,0.04901999980211258,0.13148560374975204,0.04855646014213562,0.0
ODAPH,0.619612797498703,1.133698506116867,1.7328615602850914,1.9720904938280583
ODC1,12.010685788452625,16.488914049386977,44.0940399312973,65.12354079413414
ODF1,0.532553277850151,0.8202198266983032,0.6373040364682674,0.4999295660555363
ODF2,9.065956369638442,12.699417536735535,16.522574171364308,16.121895296752452
ODF2L,3.1223789421319963,6.555494022965431,4.0735894438624385,3.402368692547083
ODF4,1.2470688098669052,0.15653053373098375,8.86308421716094,7.86875906586647
ODR4,13.155396183609962,25.344149295151233,40.42179416269064,42.77586314344406
OFD1,3.175711980104446,17.50302227845788,8.53381053492427,9.235766383111477
OGA,23.72371447533369,38.269604667425156,50.99421642690897,52.21702573925257
OGDH,8.051043315052986,23.46745373803377,44.00071961075068,49.95845325779915
OGDHL,1.8000144159793854,1.4795264583826064,0.5675039637088776,0.23763762518763543
OGFOD1,11.366758522987366,24.767285199165343,18.11188791066408,15.812371853619814
OGFOD2,19.07073748111725,28.974823992550373,16.11773194462061,17.198983813077213
OGFOD3,4.292583591222763,7.1816152930259705,6.546026133298874,6.001822757273913
OGFR,8.107910081148148,7.206659065485001,9.78110597267747,6.892221213877201
OGFRL1,0.5658868944644928,0.5113331633806228,37.27547771006822,39.5385054551959
OGG1,10.666750541329383,26.582200581669806,23.70498682412505,28.229787853062152
OGN,13.14912685918808,16.759191257119177,0.05401907330751419,0.13753287944197654
OGT,8.346342546284198,16.750839652121066,6.92962273979187,8.351757043808698
OIP5,14.785215611338616,23.52276483374834,44.9276835026145,44.422249244585636
OIT3,0.5749065618515015,0.36398573434352877,0.0470390473306179,0.09505513966083527
OLA1,11.737347702383994,18.80848628282547,31.524110478773714,27.159093033626675
OLAH,1.470600010752678,2.1112830836474896,0.6700797286629677,0.7138030461966991
OLFM1,0.47608224165439605,0.19201071441173553,0.1101625058054924,0.33269289046525957
OLFM2,0.901968013048172,1.0737996414303779,0.6767563788592815,0.26882735565304755
OLFM3,0.48627839863300326,0.8056099838018418,0.5401909576356411,0.6193422013521195
OLFM4,1.0156944239139556,0.13357263565063476,0.16843047127127647,0.09356980875134469
OLFML1,0.9458899161815644,0.1982719671726227,0.19270867601037026,0.0
OLFML2A,1.4549136155843734,1.679259749621153,0.5568827842175961,0.49146395695209505
OLFML2B,1.8874661999940872,1.430479908466339,0.24126507028937338,0.4204700539559126
OLFML3,3.858463158428669,2.352340207159519,1.184020132869482,0.5348328463286162
OLIG1,1.1768721761107446,1.1683437143862248,0.6932959519475699,0.4926520719230175
OLIG2,1.1078519997000695,0.32975765407085417,0.14035862177610398,0.1901100531220436
OLIG3,0.7058879971504212,0.7254670431613922,0.3232042095065117,0.3029880908131599
OLR1,0.37725791907310485,0.06469924539327622,0.2579562869668007,0.14258258163928986
OMA1,8.817324658036233,13.317606976032257,16.16113179370761,21.245053145974875
OMD,4.029052028238773,2.82193079790473,0.194226054251194,0.19011006295681
OMG,1.3737358832359314,0.6916561658978462,0.12442585438489914,0.047527569830417636
OMP,1.3058928048610687,1.4421681478619575,1.0196868020296097,0.2717978636920452
ONECUT1,0.937262412905693,1.235547454059124,1.171122500538826,1.327204000532627
ONECUT2,2.487079838871956,19.484487603127956,2.9361520521342754,2.7714423523545264
ONECUT3,0.8368694413900375,0.5693536115288734,0.576304969638586,0.5688446366786957
OOEP,0.5176512092351914,0.2316651377081871,22.90078124091029,14.734984257817269
OOSP1,0.2941199988126755,0.03339315891265869,0.14233104589581488,0.109907406270504
OOSP2,0.1254911994934082,0.0,0.19270848855376244,0.2123883855342865
OOSP3,0.44078784227371215,0.23375222891569136,0.14718701854348182,0.1155513490140438
OOSP4A,0.0627455997467041,0.11687605619430542,0.04096955820918083,0.08465843304991721
OOSP4B,0.5019647979736328,0.200359009206295,0.1942259693145752,0.04901278272271156
OPA1,4.112190353155136,15.539923031151295,34.72003951302171,38.53047440317273
OPA3,0.7302019218206406,0.5388822503685952,0.227608575373888,0.34546570613980293
OPALIN,1.735308013856411,0.41115351021289825,0.5621934680640698,0.09356976941227912
OPCML,0.548631852030754,0.39403951218724254,0.5939070831239224,0.5645370259433985
OPHN1,0.4941216117143631,0.1314855632185936,0.1972608283162117,0.04648784802854061
OPLAH,3.521597511768341,2.7392822571098803,1.2837131245434283,0.714397348165512
OPN1LW,0.4588272053003311,0.019618504673242568,0.3424750256985426,0.31932527616620066
OPN1MW,0.0,0.0,0.0,0.0
OPN1MW2,0.0,0.0,0.0,0.0
OPN1MW3,0.0,0.0,0.0,0.0
OPN1SW,2.2996262617111207,1.4663783504962922,7.816690988808871,4.418859669238329
OPN3,2.6062957416772843,1.6529619494080543,0.047039037197828294,0.2213000451028347
OPN4,3.086300040483475,1.17669259339571,0.6952680983841419,0.7500429993867874
OPN5,0.5098080027103424,0.4587389561533928,0.39634255585074424,0.20971519222855567
OPRD1,2.5490400224924086,0.8870063310861588,3.913353172838688,5.95875150308013
OPRK1,0.36863040149211884,0.30888707786798475,0.7344173011183739,0.7896985040456057
OPRL1,4.311406735181809,4.840336312472821,4.7691625060141085,3.6379288570582866
OPRM1,0.1254911994934082,0.0,0.04855642974376678,0.04544824424386024
OPRPN,0.2509823989868164,0.18178409227728845,0.04855656147003174,0.0460423569381237
OPTC,1.658052551984787,1.3169433990120887,1.121807527691126,0.43844098404049875
OPTN,1.725896172106266,3.1391656945049764,15.074525085687638,16.082980958491564
OR10A2,0.4941215980052948,0.19201074451208114,0.09559552773833274,0.0
OR10A3,0.0,0.0,0.0,0.0
OR10A4,0.5372592043876648,0.0,0.04855645000934601,0.1886250078678131
OR10A5,1.0996174318790435,0.13357278257608413,0.16994785994291306,0.11436306819319725
OR10A6,0.0,0.0,0.0,0.0
OR10A7,0.31372799873352053,0.3026257175207138,0.16236066803336144,0.12475974798202515
OR10AC1,0.3686303985118866,0.31285233944654467,0.19892991556227207,0.24045962369441987
OR10AD1,0.3560812785625458,0.5843807205557823,0.49588313657045363,0.20644767388701438
OR10AG1,0.6039264005422592,0.6355141305923462,0.1312542323023081,0.09505511999130249
OR10C1,0.0,0.0,0.0,0.0
OR10D3,0.12156959950923919,0.20035905599594117,0.0,0.0371308533847332
OR10G2,0.4941215980052948,0.29636454641819,0.3247215810418129,0.1381267274916172
OR10G3,0.49804320096969606,0.39570915544033053,0.16387795865535737,0.01901099056005478
OR10G4,0.2745119988918304,0.12731141835451126,0.08709807172417641,0.0
OR10G6,0.4196111989021301,0.2193514240682125,0.1836042346060276,0.09505498230457306
OR10G7,0.1254911994934082,0.06678639382123946,0.0,0.0
OR10G8,0.6047107223272323,0.018783651888370514,0.07890425026416778,0.0
OR10G9,0.3960816037654877,0.38819543302059173,0.1391446431428194,0.0475275993347168
OR10H1,0.7058880001306533,1.0247532194852829,0.4263867101073265,0.14109740048646927
OR10H2,0.9333406239748001,0.909964427947998,0.09711302161216735,0.3202163973748684
OR10H3,0.38431679844856265,0.20035911560058595,0.05007382228970528,0.0
OR10H4,0.16509935933351516,0.13357272863388062,0.0667650693655014,0.04752757966518402
OR10H5,1.6662879179120065,1.1407947022914886,0.3279081036001444,0.1901097549498081
OR10J1,0.2980415987968445,0.1314855632185936,0.18815630078315734,0.12178915902972222
OR10J3,0.2509823989868164,0.26693677684664724,0.10910044299066067,0.08881694555282593
OR10J4,0.6502012881040573,0.3919525790810585,0.23701625868678092,0.05138912531733513
OR10J5,0.4352975982427597,0.020035896867513656,0.04855656147003174,0.21238856121897698
OR10K1,1.0729497759342193,0.2946948834657669,0.047039057463407516,0.04752744197845459
OR10K2,2.345116636157036,1.5193893864750863,0.04855650067329407,0.0
OR10P1,2.130213420510292,2.2477769380807877,0.8773552128970623,0.8213340885937214
OR10Q1,0.7568688040971756,0.0,0.1441521416604519,0.27239213436841964
OR10R2,0.937262402176857,0.13357279777526856,0.0,0.0
OR10S1,0.5529456037282944,0.0,0.377982032135129,0.17837680439651013
OR10T2,29.590036821126937,37.79979918217659,0.02700952246785164,0.0
OR10V1,0.9098112046718597,0.5822936372458934,0.1927085569500923,0.2747685080766678
OR10W1,0.811771200299263,0.06261217296123504,0.33534336984157564,0.18565423876047135
OR10X1,1.007851201891899,0.94711403003335,0.09711299121379852,0.14540448416769505
OR10Z1,0.9364781388044358,0.8373335688710213,0.11987377807497979,0.22278509706258773
OR11A1,0.0,0.0,0.0,0.0
OR11G2,0.8235360157489776,2.7632832775712015,0.37570584705471993,0.24951927065849305
OR11H1,0.0,0.0,0.0,0.0
OR11H12,0.0,0.0,0.0,0.0
OR11H2,0.0,0.0,0.04855646014213562,0.0
OR11H4,0.4313759982585907,0.4341115081310272,0.14415199801325798,0.14258264064788817
OR11H6,0.1254911994934082,0.23166521221399308,0.221539019793272,0.13367104545235634
OR11H7,0.19607999920845032,0.06261221349239349,0.1942259494960308,0.09059924528002739
OR11L1,0.41568959832191466,0.5497350538372994,0.18208667993545533,0.23763759702444076
OR12D1,0.0,0.0,0.0,0.0
OR12D2,0.0,0.0,0.0364174211025238,0.0
OR12D3,0.0,0.0,0.0,0.0
OR13A1,0.0,0.0,0.0,0.0
OR13C2,0.0,0.0,0.43700853645801546,0.27773882523179055
OR13C3,0.5647103977203369,0.0,0.0485564398765564,0.04752753049135208
OR13C4,0.0,0.1627917155623436,0.01502218620479107,0.0
OR13C5,0.7956926625967026,0.21288146913051606,0.04855656147003174,0.017822849750518798
OR13C7,0.6341227245926857,0.7423721075356007,0.31409977823495866,0.227240944057703
OR13C8,0.6156911987066269,0.1961849707365036,0.2397475992143154,0.04752752065658569
OR13C9,0.1850995192527771,0.13357269138097763,0.09711290001869202,0.04752758949995041
OR13D1,0.5207884820699692,0.21496848076581954,0.32472160562872887,0.13218584552407264
OR13F1,0.3764735984802246,0.10852780193090439,0.24278272330760955,0.014852374792098999
OR13G1,0.30588480532169343,0.18783666491508483,0.17753467708826065,0.12461130161583424
OR13H1,0.0,0.0,0.046128733396530154,0.046042209416627886
OR13J1,1.148636653840542,1.3670329004526138,1.5219434386491775,0.6876634204387665
OR14A16,0.6627504020929337,0.0,0.11350074052810669,0.1425827193260193
OR14A2,0.5960831993818283,0.1961848846077919,0.3100029040724039,0.38809110993146895
OR14C36,0.1254911994934082,0.39863109290599824,0.11911514259874821,0.09505511999130249
OR14I1,0.3725519984960556,0.3514633457660675,0.6670451249182224,0.35645632848143577
OR14J1,0.0,0.0,0.0,0.0
OR14K1,0.0,0.0,0.24429975405335427,0.2569456087052822
OR14L1,0.0,0.12459830525517464,0.1907360429018736,0.04752753049135208
OR1A1,0.5925537647604943,0.4299372461438179,0.21577296569943427,0.046042209416627886
OR1A2,0.7451040041446686,0.5276123734414577,0.13777896463871003,0.14555307626724243
OR1B1,0.3686303985118866,0.052176810801029205,0.0,0.04604222908616066
OR1C1,0.3725519984960556,0.11771088516712189,0.26402591809630394,0.047527569830417636
OR1D2,0.6823584079742432,0.14025131303071975,0.3641734124720097,0.19011009246110916
OR1D5,0.12156959950923919,0.0,0.04855645000934601,0.04752758949995041
OR1E1,0.5921615976095199,0.3756732136011124,0.18815641224384308,0.0
OR1E2,0.9886353679299354,0.26526710638403894,0.24111337916553022,0.09505498230457306
OR1F1,3.0455145864486695,1.595776052892208,4.792529551446438,3.949231898218393
OR1G1,0.698044798374176,0.32767058074474337,0.19119129657745362,0.0828760939836502
OR1I1,0.33686543864011764,0.43870301404595374,0.15659462600946428,0.18713951289653777
OR1J1,0.8196144139766693,0.5664317688941956,0.09559558853507041,0.0
OR1J2,0.3764735984802246,0.5756149317026138,0.11835646659135818,0.1425825423002243
OR1J4,0.3764736032485962,0.22102100601792335,0.0955954872071743,0.23615245923399925
OR1K1,1.2917750538587571,0.7250495767891407,0.19786762118339538,0.6965744166076183
OR1L1,0.43921919822692873,0.2926077007651329,0.0697999481856823,0.04752744197845459
OR1L3,0.8078496128320694,0.24210050344467163,0.25643914207816126,0.09951084718108177
OR1L4,0.5411808252334595,0.13357270658016204,0.06524772748351097,0.0
OR1L6,0.8505950385332107,0.4633304065465927,0.1441522064805031,0.09505505114793777
OR1L8,0.41804255890846254,1.1458024275302887,0.048556510806083676,0.0
OR1M1,0.15294239938259124,0.0,0.14415216013789178,0.1425825360417366
OR1N1,1.215696017742157,0.2080812329351902,0.2534042815864086,0.14109740808606147
OR1N2,1.1404012777805328,0.5367953543663024,0.1790520367026329,0.23615247800946235
OR1P1,0.5647104007005691,0.1377468514442444,0.37934772089123725,0.18387192884087564
OR1Q1,0.512945283293724,0.11687605619430542,0.04855647027492523,0.0
OR1R1P,2.7490421468019486,1.5924360483884812,0.23823024466633796,0.0
OR1S1,0.39608159840106966,0.10435362160205841,0.0971129709482193,0.046042288094758986
OR1S2,0.0,0.17114006102085114,0.04855642974376678,0.07426179528236389
OR2A1,0.0,0.0,0.0,0.0
OR2A12,0.33412031865119934,0.0,0.18815623939037324,0.09208447650074959
OR2A14,0.0,0.13357270658016204,0.0,0.0
OR2A2,0.2980415987968445,0.06678636848926545,0.048556419610977175,0.046042297929525376
OR2A25,0.0,0.029219049513339996,0.0,0.14258234784007073
OR2A4,0.1254911994934082,0.06678637355566025,0.0,0.0
OR2A42,0.0,0.0,0.0,0.0
OR2A5,0.5960831987857819,0.058020613610744474,0.04855642974376678,0.10515475058555603
OR2A7,0.0,0.0,0.0,0.047527550160884856
OR2AE1,0.9372624152898789,0.9370953184366226,0.19119115933775901,0.1737724556028843
OR2AG1,0.5019648039340973,0.1669659972190857,0.2260911422967911,0.08762885883450508
OR2AG2,0.7490255969762802,0.13357264578342437,0.21607628309726715,0.18862497791647911
OR2AJ1,0.1254911994934082,0.33831452348828317,0.11380417749285698,0.0
OR2AK2,0.2470607990026474,0.1314855632185936,0.2898216876387596,0.16931675657629966
OR2AP1,0.0,0.25671005100011823,0.0889189924299717,0.14258265495300293
OR2AT4,1.2392255979776383,1.0585636758208274,1.810551281273365,1.4062181425988673
OR2B11,1.4509920078516005,0.6824728602170944,0.3034778679907322,0.4054689346253872
OR2B2,0.8925561587810517,0.89577200704813,0.020333060115575792,0.09208446979522705
OR2B3,0.0,0.0,0.0,0.0
OR2B6,0.6784367972612381,0.1920108073949814,0.13959987103939056,0.0
OR2B8P,0.7627512046694755,0.49672351151704786,0.04855645000934601,0.04752750098705292
OR2C1,1.2627552062273026,0.15715660554170607,0.07753875909745693,0.23036005671322346
OR2C3,0.3176495987176895,0.22540397942066193,0.08497385084629058,0.14703831866383552
OR2D2,0.5019648003578187,0.081395865380764,0.0971129709482193,0.139611918926239
OR2D3,0.40078751838207244,0.06678638368844986,0.04855645000934601,0.19011002406477928
OR2F1,0.10588319957256317,0.11061493426561356,0.11380430921912194,0.0
OR2F2,0.5552985649108887,0.06678631782531738,0.04855656147003174,0.08762884899973869
OR2G2,0.6117695987224578,0.28592908203601836,0.21091732546687125,0.09505510032176971
OR2G3,0.4172582424879074,0.06469930112361907,0.034596464931964874,0.0038616046607494355
OR2G6,0.0,0.0,0.0,0.0
OR2H1,0.0,0.0,0.0,0.0
OR2H2,0.0,0.0,0.0,0.0
OR2I1P,0.0,0.0,0.0,0.0
OR2J1,0.0,0.0,0.047039097994565966,0.0
OR2J2,0.0,0.0,0.0,0.0
OR2J3,0.0,0.0,0.0,0.0
OR2K2,0.4980431979894638,0.21288154602050782,0.047039037197828294,0.14109715238213538
OR2L13,0.1254911994934082,0.16404402995109557,0.1905841744542122,0.046042307764291766
OR2L2,0.0,0.0,0.048556490540504454,0.05940943032503128
OR2L3,0.43137600779533386,0.6177737724781036,0.2576529487967491,0.15119700461626054
OR2L5,0.47059199869632723,0.15653056800365447,0.1927083745598793,0.047527559995651246
OR2L8,0.12156959950923919,0.13357264578342437,0.1396000862121582,0.09505514949560165
OR2M2,0.8745168256759643,0.05843809902667999,0.04855656147003174,0.047527550160884856
OR2M3,0.17255039930343627,0.13357275485992431,0.2564391003549099,0.09505510032176971
OR2M4,0.7576531187295914,0.025044899582862854,0.36159406657516957,0.2262011163085699
OR2M5,0.5843184012174606,0.20369829368591308,0.28071736231446265,0.14109720155596733
OR2M7,0.7851043227910995,0.0,0.14263457506895066,0.1737726129591465
OR2S2,1.4141289662122727,0.619443686068058,0.3875416298210621,0.17733705309033393
OR2T1,0.0,0.0,0.0,0.0
OR2T10,0.2470607990026474,0.06678639888763428,2.7783440256118777,2.5724221839010717
OR2T11,0.0,0.06678636342287064,0.047039037197828294,0.0
OR2T12,0.7168685030937195,0.0,0.12563976436853408,0.13367119342088699
OR2T2,0.0,0.0,0.0,0.0
OR2T27,0.0,0.0,0.116535618185997,0.1612964303791523
OR2T29,0.0,0.0,0.0,0.00950551986694336
OR2T3,0.0,0.0,0.0,0.0
OR2T33,0.07137311971187592,0.10017953246831894,0.0,0.047527559995651246
OR2T34,0.18823680579662322,0.10017947673797607,0.557944650247693,0.375764302611351
OR2T35,0.0745104032754898,0.0,0.0,0.0
OR2T4,0.0,0.0,0.0,0.0
OR2T5,0.0,0.0,0.0,0.0
OR2T6,0.0,0.0,0.0,0.0
OR2T7,0.0,0.0,0.0,0.0
OR2T8,0.2941199988126755,0.0,0.24126511558890343,0.18713968589901925
OR2V1,0.9251054362654686,1.2347128553390503,0.717726027816534,0.32972207754850386
OR2V2,1.3200106267929077,1.2868895893096923,0.9944981168806553,1.1157069178819656
OR2W1,0.0,0.0,0.0,0.0
OR2W3,0.7411823982000351,0.10310141208767891,0.2883042348921299,0.1410973884165287
OR2Y1,0.8878502405881882,0.20035915613174438,0.194225931763649,0.09208449751138686
OR2Z1,1.1882448154687881,0.30053834974765775,0.3653873671591282,0.0
OR3A1,0.9098112058639526,0.2316652923822403,0.19270841762423516,0.28219478666782377
OR3A2,2.5278639001250265,1.638351662158966,0.2377750978320837,0.04604223892092705
OR3A3,0.42353279888629913,0.30888701885938646,0.2883040568232536,0.36388257533311846
OR4A15,0.023529599905014038,0.06678636848926545,0.0,0.0
OR4A16,0.1254911994934082,0.26505842328071594,0.04855656147003174,0.16634629279375077
OR4A47,0.7529472023248672,0.13357263565063476,0.6494431309401989,0.538545491695404
OR4A5,0.3803952020406723,0.0,0.071317348331213,0.09356977924704551
OR4A8,0.0627455997467041,0.0,0.0,0.04752744197845459
OR4B1,0.4117680007219315,0.0,0.08800852447748184,0.09059918627142906
OR4C11,0.3686303997039795,0.0,0.09711291015148163,0.04975539900362492
OR4C12,0.0,0.0,0.12746086835861206,0.09505485355854035
OR4C13,0.038431679844856265,0.0,0.14566954508423804,0.047527550160884856
OR4C15,0.0,0.10435374647378921,0.11926692947745324,0.025843132138252258
OR4C16,0.0,0.4069794550538063,0.1942259868979454,0.044557124376297
OR4C3,0.3176495987176895,0.2149686935544014,0.2958914051949978,0.31041383162140845
OR4C45,0.7529473602771759,0.06678639382123946,0.04855656147003174,0.2851649786531925
OR4C46,0.0,0.0,0.08497393190860748,0.046042209416627886
OR4C5,0.3725520050525665,0.4111535280942917,0.24126493349671363,0.04752744197845459
OR4C6,0.1882367992401123,0.12042415130138397,0.10181690810620785,0.04752754032611847
OR4D1,0.5019647979736328,0.9959515609145164,0.029437415391206742,0.18862489923834802
OR4D10,0.4392192041873932,0.19618495553731918,0.14263469159603118,0.0
OR4D11,0.4431408035755158,0.6282093253731728,0.23519546210765838,0.19605085685849188
OR4D2,0.8078495967388153,0.782235486626625,0.09559573039412499,0.046042209416627886
OR4D5,0.5984361736774445,0.06678637862205505,0.0,0.046042209416627886
OR4D6,0.9643214420676232,0.5342909222841263,0.3201694904267788,0.27625361412763594
OR4D9,0.8784384095668792,0.6432360492944718,0.18512165009975434,0.09208467453718186
OR4E1,0.5882400065660477,0.12939860224723815,0.21546952590346335,0.019605069816112517
OR4E2,0.34510080218315126,0.06782989963889122,0.04703908786177635,0.046042209416627886
OR4F15,0.1254911994934082,0.37859526950120925,0.17601725339889526,0.0445570456981659
OR4F16,0.0,0.0,0.0,0.0
OR4F17,0.0,0.003339315891265869,0.0,0.0
OR4F21,0.0,0.0,0.0,0.0
OR4F29,0.0,0.0,0.0,0.0
OR4F3,0.0,0.0,0.0,0.0
OR4F4,0.1345108794569969,0.0,0.0,0.0
OR4F5,0.0,0.03339315891265869,0.0,0.0
OR4F6,0.6823583996295929,0.275702511459589,0.212282947614789,0.14867202530801296
OR4K1,0.8705952006578446,0.46541758984327314,0.09711301147937774,0.047527559995651246
OR4K13,0.03451007986068726,0.2316652539372444,0.0,0.0
OR4K14,0.34941455960273743,0.06052510052919388,0.048556419610977175,0.0
OR4K15,0.4317681582570076,0.35250677248835566,0.09559558853507041,0.0
OR4K17,0.8117720109224319,0.3838128533065319,0.13353026032447815,0.046042209416627886
OR4K2,0.36078719854354857,0.6682808684110642,0.09711300522089004,0.04752744197845459
OR4K3,0.3647088032960892,0.3554286077320576,0.0,0.09505513966083527
OR4K5,0.8482420908808708,4.698834911793471,0.13292350813746454,0.0
OR4L1,0.45294480472803117,0.06678637355566025,0.04248684942722321,0.028219482600688933
OR4M1,0.43529760420322416,0.3297577664256096,0.20939977303147317,0.2361522151529789
OR4M2,0.0,0.0,0.0,0.0
OR4M2-OT1,0.0,0.0,0.0,0.0
OR4M2B,0.0,0.03339315891265869,0.0,0.0
OR4N2,0.0,0.0,0.0,0.0
OR4N4,0.0,0.0,0.0,0.0
OR4N4C,0.0,0.0,0.0,0.0
OR4N5,0.07843199968338013,0.12105026692152024,0.09559553787112236,0.09802556544542312
OR4P4,0.0,0.06678631782531738,0.0,0.0
OR4Q2,0.10196159958839417,0.054890004962682724,0.04855642974376678,0.0
OR4Q3,0.1254911994934082,0.1669659745693207,0.04703902706503868,0.0
OR4S1,0.0,0.25190987291932104,0.49102760121226313,0.37680393724143507
OR4S2,0.0,0.0,0.0955957156419754,0.0950549528002739
OR4X1,0.4705920076370239,0.25462293803691866,0.5599174672365188,0.28397691160440447
OR4X2,0.2509823989868164,0.2074551486968994,0.5629518276453018,0.23763758584856987
OR51A2,0.173726879298687,0.06678636848926545,0.0,0.07069726958870888
