set,n_genes,CSI,collection,z,pct,risk
REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES,42,0.4888010162057501,Reactome,0.8525159516050294,0.8583333333333333,robust
REACTOME_CARDIOGENESIS,24,0.48811854749621036,Reactome,0.7663039958164015,0.85,robust
REACTOME_SIGNALING_BY_NOTCH1_PEST_DOMAIN_MUTANTS_IN_CANCER,57,0.48782950133264313,Reactome,0.8506056998488201,0.8583333333333333,robust
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_AGE_RAGE_SIGNALING_PATHWAY,17,0.48737869649868026,KEGG_MEDICUS,0.8908145054023341,0.85,robust
KEGG_MEDICUS_PATHOGEN_HBV_HBX_TO_RAS_ERK_SIGNALING_PATHWAY,15,0.4870613980409165,KEGG_MEDICUS,0.8902589690383332,0.85,robust
REACTOME_HSF1_ACTIVATION,30,0.48588964238308296,Reactome,0.7626483735833464,0.85,robust
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX3,85,0.4849382575962745,Reactome,0.7078030537022273,0.825,robust
REACTOME_RHO_GTPASE_EFFECTORS,315,0.4845973614117837,Reactome,1.0271994872878627,0.85,robust
REACTOME_HS_GAG_BIOSYNTHESIS,31,0.4839443264017974,Reactome,0.7594578652437936,0.8416666666666667,robust
REACTOME_SARS_COV_2_HOST_INTERACTIONS,193,0.478840267358582,Reactome,0.4665974573588088,0.825,robust
REACTOME_ACYL_CHAIN_REMODELLING_OF_PG,16,0.47638467265956147,Reactome,0.8715658142099232,0.85,robust
KEGG_MEDICUS_REFERENCE_ARNO_ARF_ACTB_G_SIGNALING_PATHWAY,25,0.47571483716526064,KEGG_MEDICUS,0.7459606985664912,0.8416666666666667,robust
HALLMARK_GLYCOLYSIS,194,0.4754951315314792,Hallmark,0.46279901579452143,0.825,robust
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450,56,0.4752038311796113,KEGG,0.8257803376739561,0.8583333333333333,robust
REACTOME_BMAL1_CLOCK_NPAS2_ACTIVATES_CIRCADIAN_EXPRESSION,26,0.475094148695529,Reactome,0.7449427088116163,0.8416666666666667,robust
REACTOME_MITOCHONDRIAL_UNFOLDED_PROTEIN_RESPONSE_UPRMT,16,0.4725588651262277,Reactome,0.864867467103497,0.85,robust
REACTOME_TRAF3_DEPENDENT_IRF_ACTIVATION_PATHWAY,15,0.47240226468093194,Reactome,0.8645932859978162,0.85,robust
REACTOME_METAL_ION_SLC_TRANSPORTERS,44,0.468095738065102,Reactome,0.8118039717621652,0.8583333333333333,robust
REACTOME_DISEASES_OF_HEMOSTASIS,18,0.46782925055414043,Reactome,0.8565867055107033,0.85,robust
REACTOME_NOTCH1_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION,47,0.46469862060033795,Reactome,0.8051243523525712,0.8583333333333333,robust
KEGG_MEDICUS_PATHOGEN_SALMONELLA_SOPB_TO_ARNO_ARF_ACTB_G_SIGNALING_PATHWAY,30,0.4643038514345098,KEGG_MEDICUS,0.7272455666872887,0.8333333333333334,robust
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_PSEN_TO_MGLUR5_CA2_APOPTOTIC_PATHWAY,16,0.4625077023194802,KEGG_MEDICUS,0.8472695673878969,0.85,robust
REACTOME_EPIGENETIC_REGULATION_BY_WDR5_CONTAINING_HISTONE_MODIFYING_COMPLEXES,160,0.46231211604315803,Reactome,1.0421003054583622,0.8583333333333333,robust
REACTOME_AFLATOXIN_ACTIVATION_AND_DETOXIFICATION,17,0.4605658179628726,Reactome,0.8438696536839888,0.85,robust
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABBERANT_ATXN2_3_TO_MGLUR5_CA2_APOPTOTIC_PATHWAY,18,0.458407825652375,KEGG_MEDICUS,0.8400913712108724,0.85,robust
REACTOME_RESPONSE_OF_EIF2AK1_HRI_TO_HEME_DEFICIENCY,15,0.4579976916634821,Reactome,0.8393732954075782,0.85,robust
REACTOME_MITF_M_DEPENDENT_GENE_EXPRESSION,104,0.4557703971164355,Reactome,0.9077342267315177,0.875,robust
REACTOME_ATTACHMENT_OF_BACTERIA_TO_EPITHELIAL_CELLS,22,0.4549285441233958,Reactome,0.7118691463783304,0.8333333333333334,robust
REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GLUCAGON_LIKE_PEPTIDE_1_GLP_1,15,0.45132934105332534,Reactome,0.8276981322884194,0.85,robust
REACTOME_FOXO_MEDIATED_TRANSCRIPTION,64,0.4502768840830149,Reactome,0.6499019991959343,0.8166666666666667,robust
KEGG_MEDICUS_REFERENCE_P300_P21_CELL_CYCLE_G1_S,15,0.44925033553337207,KEGG_MEDICUS,0.8240581424333395,0.85,robust
REACTOME_INTERLEUKIN_12_FAMILY_SIGNALING,55,0.4487821211856537,Reactome,0.7738283611112141,0.85,robust
REACTOME_ZBP1_DAI_MEDIATED_INDUCTION_OF_TYPE_I_IFNS,21,0.4449601726423206,Reactome,0.6955200428660497,0.825,robust
REACTOME_COLLAGEN_FORMATION,82,0.44446025998192873,Reactome,0.6401854578421771,0.8166666666666667,robust
REACTOME_EXPRESSION_OF_BMAL_ARNTL_CLOCK_AND_NPAS2,35,0.44311817957922955,Reactome,0.6924989942108556,0.825,robust
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_DEATH_GENES,16,0.44261169606085426,Reactome,0.8124349985313261,0.85,robust
REACTOME_ANTIMICROBIAL_PEPTIDES,55,0.4416002494290825,Reactome,0.7597069271366783,0.85,robust
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_RASD1_TO_CRHR_PKA_ACTH_SIGNALING_PATHWAY,26,0.43992456561660154,KEGG_MEDICUS,0.687261155176426,0.8083333333333333,robust
KEGG_RIBOFLAVIN_METABOLISM,16,0.4372843624631777,KEGG,0.803107731208532,0.85,robust
REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE,49,0.4328728844633115,Reactome,0.7425466502181928,0.85,robust
REACTOME_RHOU_GTPASE_CYCLE,40,0.43218826773099356,Reactome,0.7412005150725123,0.85,robust
REACTOME_ATTACHMENT_AND_ENTRY,18,0.4308057478344055,Reactome,0.791764763959348,0.8333333333333334,robust
KEGG_VIBRIO_CHOLERAE_INFECTION,53,0.4282827583566292,KEGG,0.7335212645043641,0.85,robust
REACTOME_GLYCOSAMINOGLYCAN_PROTEIN_LINKAGE_REGION_BIOSYNTHESIS,28,0.42678259619442305,Reactome,0.6657070408613315,0.8083333333333333,robust
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE,26,0.42615961820129045,KEGG,0.6646852960643068,0.8,robust
REACTOME_INFECTION_WITH_MYCOBACTERIUM_TUBERCULOSIS,27,0.42520199997401964,Reactome,0.6631147085764086,0.8,robust
REACTOME_SARS_COV_2_INFECTION,287,0.4239133899916355,Reactome,0.9449650528467164,0.85,robust
REACTOME_RUNX1_REGULATES_GENES_INVOLVED_IN_MEGAKARYOCYTE_DIFFERENTIATION_AND_PLATELET_FUNCTION,90,0.42240444945716565,Reactome,0.8328864783595439,0.8416666666666667,robust
KEGG_MEDICUS_REFERENCE_AGE_RAGE_SIGNALING_PATHWAY,16,0.42157101382072587,KEGG_MEDICUS,0.7755962940820241,0.8333333333333334,robust
REACTOME_SIGNALING_BY_WNT,305,0.4206122922476416,Reactome,1.0385931918998033,0.875,robust
REACTOME_PROTEIN_FOLDING,96,0.41925721839077096,Reactome,0.8258264912933433,0.8416666666666667,robust
REACTOME_DAG_AND_IP3_SIGNALING,40,0.4158418139805621,Reactome,0.7090591214109903,0.85,robust
REACTOME_CARDIAC_CONDUCTION,119,0.4155015754873029,Reactome,0.7029281984260913,0.8,robust
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION,43,0.414879147025396,KEGG,0.7071662669703068,0.85,robust
REACTOME_MAP3K8_TPL2_DEPENDENT_MAPK1_3_ACTIVATION,16,0.4120830555621919,Reactome,0.7589844710372922,0.8333333333333334,robust
REACTOME_SARS_COV_1_HOST_INTERACTIONS,97,0.41007607681259983,Reactome,0.8052310092879192,0.8333333333333334,robust
HALLMARK_PI3K_AKT_MTOR_SIGNALING,103,0.40631106849249055,Hallmark,0.7967852010573343,0.8333333333333334,robust
HALLMARK_PROTEIN_SECRETION,95,0.4048847001231123,Hallmark,0.7935855178987082,0.8333333333333334,robust
KEGG_GLIOMA,64,0.40170921603119963,KEGG,0.5687707885693288,0.8,robust
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION,20,0.40108530969845546,KEGG,0.7397292632042478,0.825,robust
REACTOME_KERATAN_SULFATE_BIOSYNTHESIS,27,0.39934503279718975,Reactome,0.6207067552120905,0.7916666666666666,robust
REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM,40,0.3972966979455027,Reactome,0.6725945839595131,0.8333333333333334,robust
REACTOME_CONSTITUTIVE_SIGNALING_BY_AKT1_E17K_IN_CANCER,26,0.39304508654638504,Reactome,0.6103742276200208,0.7833333333333333,robust
REACTOME_RHOG_GTPASE_CYCLE,73,0.39158685181385244,Reactome,0.5518616039965664,0.8,robust
REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS,74,0.391047551373947,Reactome,0.5509607145914108,0.8,robust
REACTOME_VLDLR_INTERNALISATION_AND_DEGRADATION,16,0.3901823424579455,Reactome,0.720639996838752,0.825,robust
REACTOME_SIGNALING_BY_NOTCH3,48,0.38990112994106063,Reactome,0.6580529673978748,0.8333333333333334,robust
REACTOME_REGULATION_OF_PD_L1_CD274_TRANSCRIPTION,94,0.38832954431530464,Reactome,0.7564483699053304,0.8333333333333334,robust
REACTOME_DENGUE_VIRUS_INFECTION,392,0.38443259690238624,Reactome,0.8912219755056308,0.8333333333333334,robust
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS,110,0.3843410209323986,Reactome,0.7475011642815587,0.8333333333333334,robust
REACTOME_METABOLISM_OF_WATER_SOLUBLE_VITAMINS_AND_COFACTORS,122,0.38123464589244843,Reactome,0.6313390217328694,0.7833333333333333,robust
KEGG_MEDICUS_REFERENCE_P4_PR_RAS_ERK_SIGNALING_PATHWAY,15,0.38055716906499804,KEGG_MEDICUS,0.703787933115275,0.825,robust
REACTOME_INCRETIN_SYNTHESIS_SECRETION_AND_INACTIVATION,16,0.37932996637922034,Reactome,0.7016393071094825,0.825,robust
REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS,92,0.3783485794552867,Reactome,0.7340586942401589,0.8333333333333334,robust
REACTOME_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE,58,0.37515239639760223,Reactome,0.6290531085864993,0.825,robust
REACTOME_NEGATIVE_REGULATION_OF_MET_ACTIVITY,21,0.37426495021619816,Reactome,0.5795729685156751,0.7833333333333333,robust
REACTOME_CIRCADIAN_CLOCK,111,0.3735517368291709,Reactome,0.7232982364966569,0.8333333333333334,robust
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,76,0.3702374980540567,Reactome,0.5161979827829644,0.8,robust
KEGG_MEDICUS_ENV_FACTOR_E2_TO_RAS_ERK_SIGNALING_PATHWAY,16,0.36914960279741993,KEGG_MEDICUS,0.6838151985137485,0.825,robust
REACTOME_INTERLEUKIN_6_FAMILY_SIGNALING,22,0.36891463901455224,Reactome,0.5707979352191441,0.7833333333333333,robust
REACTOME_JNK_C_JUN_KINASES_PHOSPHORYLATION_AND_ACTIVATION_MEDIATED_BY_ACTIVATED_HUMAN_TAK1,22,0.36773383826254447,Reactome,0.5688613065773841,0.775,robust
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT,38,0.3673551240753278,KEGG,0.6137216365117261,0.825,robust
REACTOME_ATF4_ACTIVATES_GENES_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS,27,0.3672182996428701,Reactome,0.5680157728536825,0.775,robust
REACTOME_NOTCH4_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION,19,0.3652277611842385,Reactome,0.6769487118458674,0.825,robust
REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSAMINOGLYCAN_METABOLISM,38,0.36277789758456735,Reactome,0.6047216148089396,0.8166666666666667,robust
REACTOME_GLUCOSE_METABOLISM,83,0.3610506932581503,Reactome,0.5008516294417453,0.8,robust
REACTOME_ABERRANT_REGULATION_OF_MITOTIC_G1_S_TRANSITION_IN_CANCER_DUE_TO_RB1_DEFECTS,17,0.3606806278515565,Reactome,0.6689874442870253,0.825,robust
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING,68,0.3589963409072186,Reactome,0.49741987947370314,0.8,robust
KEGG_MEDICUS_REFERENCE_MGLUR5_CA2_APOPTOTIC_PATHWAY,22,0.3571917816125854,KEGG_MEDICUS,0.5515713033176022,0.775,robust
KEGG_MEDICUS_PATHOGEN_HCMV_UL33_TO_GNAI_AC_PKA_SIGNALING_PATHWAY,25,0.35389890119815437,KEGG_MEDICUS,0.5461706576001647,0.775,robust
REACTOME_CHAPERONE_MEDIATED_AUTOPHAGY,21,0.35342810609720987,Reactome,0.545398507620298,0.775,robust
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION,104,0.35332264104530375,KEGG,0.6779195682062994,0.8166666666666667,robust
KEGG_INSULIN_SIGNALING_PATHWAY,130,0.3522957666232481,KEGG,0.5708810067954093,0.75,robust
KEGG_MEDICUS_VARIANT_CYP11B1_CYP11B2_FUSION_TO_ACTH_CORTISOL_SIGNALING_PATHWAY,29,0.3495783148198264,KEGG_MEDICUS,0.5390844736565648,0.775,robust
REACTOME_ASSOCIATION_OF_TRIC_CCT_WITH_TARGET_PROTEINS_DURING_BIOSYNTHESIS,39,0.3491152641727498,Reactome,0.5778573122729416,0.8,robust
REACTOME_TRANSLATION_OF_SARS_COV_1_STRUCTURAL_PROTEINS,29,0.34730245315218483,Reactome,0.535351838084692,0.775,robust
KEGG_MEDICUS_ENV_FACTOR_METALS_TO_NFKB_SIGNALING_PATHWAY,15,0.3463127731235356,KEGG_MEDICUS,0.6438317412610745,0.825,robust
REACTOME_OVARIAN_TUMOR_DOMAIN_PROTEASES,39,0.3458329992242867,Reactome,0.5714035228810262,0.8,robust
REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH,57,0.34577463913310236,Reactome,0.5712887717127597,0.8,robust
REACTOME_CONSTITUTIVE_SIGNALING_BY_EGFRVIII,15,0.34500062045895563,Reactome,0.6415343820950947,0.825,robust
REACTOME_TURBULENT_OSCILLATORY_DISTURBED_FLOW_SHEAR_STRESS_ACTIVATES_SIGNALING_BY_PIEZO1_AND_INTEGRINS_IN_ENDOTHELIAL_CELLS,31,0.34499744356270434,Reactome,0.5315713970721595,0.775,robust
KEGG_MEDICUS_PATHOGEN_SHIGELLA_IPGD_TO_ARNO_ARF_ACTB_G_SIGNALING_PATHWAY,29,0.34440859555408526,KEGG_MEDICUS,0.5306056287855151,0.775,robust
REACTOME_REGULATION_OF_MITF_M_DEPENDENT_GENES_INVOLVED_IN_APOPTOSIS,17,0.343246028497902,Reactome,0.6384623859523507,0.825,robust
REACTOME_MEMBRANE_TRAFFICKING,619,0.34308255128352794,Reactome,0.6239589149222156,0.7916666666666666,robust
REACTOME_RHOA_GTPASE_CYCLE,147,0.3423775891869068,Reactome,0.7990284636410476,0.8,robust
KEGG_SMALL_CELL_LUNG_CANCER,84,0.34154522789367414,KEGG,0.46826818283345956,0.7833333333333333,robust
REACTOME_LATE_ENDOSOMAL_MICROAUTOPHAGY,33,0.3375917183034933,Reactome,0.5194252838302709,0.775,robust
KEGG_MEDICUS_REFERENCE_CRHR_PKA_ACTH_SIGNALING_PATHWAY,25,0.3335504344506122,KEGG_MEDICUS,0.5127971833267235,0.775,robust
KEGG_MEDICUS_REFERENCE_AUTOPHAGOSOME_AND_LYSOSOME_FUSION_TETHERING_FACTOR,16,0.33321486143930157,KEGG_MEDICUS,0.6208994954369195,0.8166666666666667,robust
REACTOME_SIGNALING_BY_NOTCH1_HD_DOMAIN_MUTANTS_IN_CANCER,15,0.33278652873490977,Reactome,0.6201495567361217,0.8166666666666667,robust
KEGG_ALZHEIMERS_DISEASE,159,0.32893283573141996,KEGG,0.7717799217001449,0.7916666666666666,robust
REACTOME_PERK_REGULATES_GENE_EXPRESSION,32,0.32820823341759614,Reactome,0.5040354514994129,0.775,robust
REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE,75,0.32652161115775574,Reactome,0.44317156480199876,0.7833333333333333,robust
KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG,18,0.3240554374808321,KEGG,0.6048628808309354,0.8166666666666667,robust
KEGG_MEDICUS_REFERENCE_GPCR_PLCB_ITPR_SIGNALING_PATHWAY,43,0.3238796409995764,KEGG_MEDICUS,0.5282374919078435,0.7833333333333333,robust
REACTOME_GAP_JUNCTION_TRAFFICKING_AND_REGULATION,49,0.32241817276681717,Reactome,0.5253638639937962,0.7833333333333333,robust
REACTOME_SENSORY_PROCESSING_OF_SOUND_BY_OUTER_HAIR_CELLS_OF_THE_COCHLEA,51,0.3220042109265423,Reactome,0.524549906992953,0.7833333333333333,robust
KEGG_PHENYLALANINE_METABOLISM,18,0.32088425951504423,KEGG,0.5993106802651669,0.8166666666666667,robust
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_MGLUR5_CA2_APOPTOTIC_PATHWAY,23,0.32056586543922766,KEGG_MEDICUS,0.4915012210692475,0.775,robust
REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE,71,0.3184239646276912,Reactome,0.42964462614993987,0.7833333333333333,robust
REACTOME_COPI_INDEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC,52,0.3184036991798634,Reactome,0.5174703613496121,0.7833333333333333,robust
HALLMARK_INTERFERON_ALPHA_RESPONSE,95,0.316810158131916,Hallmark,0.5960133936403874,0.7916666666666666,robust
REACTOME_PROLACTIN_RECEPTOR_SIGNALING,15,0.316623864600634,Reactome,0.5918514435684623,0.8166666666666667,robust
REACTOME_SIGNALING_BY_NOTCH4,71,0.3152012693568916,Reactome,0.42426118528714896,0.775,robust
REACTOME_SIGNALLING_TO_RAS,19,0.3140157092264983,Reactome,0.5872850010981511,0.8166666666666667,robust
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_MECP2,58,0.31278726955700076,Reactome,0.506426995110259,0.775,robust
REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING,107,0.31221226804547103,Reactome,0.5856992337146281,0.7833333333333333,robust
REACTOME_REPLACEMENT_OF_PROTAMINES_BY_NUCLEOSOMES_IN_THE_MALE_PRONUCLEUS,38,0.31032567894768226,Reactome,0.5015868656231204,0.775,robust
KEGG_MEDICUS_REFERENCE_ITGA_B_FAK_CDC42_SIGNALING_PATHWAY,26,0.3102976937816582,KEGG_MEDICUS,0.47466041596580827,0.7666666666666667,robust
KEGG_MEDICUS_REFERENCE_ACTH_CORTISOL_SIGNALING_PATHWAY,31,0.31009397442949765,KEGG_MEDICUS,0.4743262963172527,0.7666666666666667,robust
KEGG_NON_SMALL_CELL_LUNG_CANCER,54,0.3037387519824689,KEGG,0.4886352483585484,0.75,robust
KEGG_MEDICUS_REFERENCE_SKELETAL_TYPE_VGCC_RYR_SIGNALING,19,0.29888260821901724,KEGG_MEDICUS,0.5607894802279768,0.8083333333333333,robust
REACTOME_DISEASES_ASSOCIATED_WITH_O_GLYCOSYLATION_OF_PROTEINS,61,0.2943163373975575,Reactome,0.4701083225164397,0.75,robust
REACTOME_GASTRIN_CREB_SIGNALLING_PATHWAY_VIA_PKC_AND_MAPK,16,0.29345110509589106,Reactome,0.5512798295434235,0.8083333333333333,robust
REACTOME_NEURONAL_SYSTEM,383,0.2928224056300846,Reactome,0.459348029136304,0.725,robust
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS,31,0.2924231926946437,Reactome,0.4453444871747542,0.7583333333333333,robust
REACTOME_VITAMIN_B5_PANTOTHENATE_METABOLISM,20,0.29127491645590725,Reactome,0.5474696883503116,0.8083333333333333,robust
REACTOME_RECOGNITION_AND_ASSOCIATION_OF_DNA_GLYCOSYLASE_WITH_SITE_CONTAINING_AN_AFFECTED_PURINE,51,0.2898222812762978,Reactome,0.4612718354633032,0.75,robust
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM,75,0.28897326914857807,KEGG,0.3804478935527149,0.7583333333333333,robust
REACTOME_FORMATION_OF_THE_BETA_CATENIN_TCF_TRANSACTIVATING_COMPLEX,87,0.2872772410533918,Reactome,0.3776147162942887,0.7583333333333333,robust
REACTOME_ABC_TRANSPORTER_DISORDERS,65,0.2868581976848341,Reactome,0.37691471365549895,0.7583333333333333,robust
REACTOME_AZATHIOPRINE_ADME,21,0.2855508492807916,Reactome,0.4340731722906415,0.75,robust
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_MGLUR5_CA2_APOPTOTIC_PATHWAY,22,0.2813912167125314,KEGG_MEDICUS,0.4272509683267695,0.75,robust
REACTOME_CONSTITUTIVE_SIGNALING_BY_LIGAND_RESPONSIVE_EGFR_CANCER_VARIANTS,19,0.28079522205203233,Reactome,0.5291215017061035,0.8,robust
REACTOME_ASSEMBLY_OF_THE_HIV_VIRION,16,0.2780974085763871,Reactome,0.5243980829426617,0.8,robust
REACTOME_DEVELOPMENTAL_CELL_LINEAGES_OF_THE_INTEGUMENTARY_SYSTEM,56,0.27583557821461274,Reactome,0.4337703274300658,0.7416666666666667,robust
REACTOME_KERATINIZATION,90,0.2738696369525316,Reactome,0.49968760193750916,0.7583333333333333,robust
REACTOME_ELASTIC_FIBRE_FORMATION,41,0.2735375580697085,Reactome,0.4292518201594888,0.7333333333333333,robust
REACTOME_N_GLYCAN_ANTENNAE_ELONGATION_IN_THE_MEDIAL_TRANS_GOLGI,24,0.268911515441144,Reactome,0.40678303850737974,0.7333333333333333,robust
REACTOME_RUNX2_REGULATES_BONE_DEVELOPMENT,30,0.2651475665398876,Reactome,0.40060979443051087,0.7333333333333333,robust
KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS,15,0.2608022952717553,KEGG,0.49411724127720474,0.7833333333333333,robust
KEGG_THYROID_CANCER,29,0.259051317232854,KEGG,0.39061134973504785,0.7333333333333333,robust
REACTOME_GLUTAMATE_NEUROTRANSMITTER_RELEASE_CYCLE,24,0.255704581114853,Reactome,0.3851223754000359,0.725,robust
KEGG_RENAL_CELL_CARCINOMA,68,0.25504421287809376,KEGG,0.32377015873320836,0.7416666666666667,robust
REACTOME_AUTOPHAGY,158,0.2524837932808751,Reactome,0.6168403055552762,0.7833333333333333,robust
KEGG_MEDICUS_REFERENCE_MICROTUBULE_DEPOLYMERIZATION_AT_THE_MINUS_ENDS,20,0.2523657575683774,KEGG_MEDICUS,0.479346279219834,0.775,robust
REACTOME_STIMULI_SENSING_CHANNELS,92,0.25173004243803504,Reactome,0.45002323105853054,0.7416666666666667,robust
REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION,194,0.24930240726807562,Reactome,0.20595448397602176,0.7833333333333333,robust
REACTOME_RHO_GTPASES_ACTIVATE_IQGAPS,32,0.24904840145872958,Reactome,0.37420559020589494,0.725,robust
REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3,60,0.24732560068819193,Reactome,0.37771227196750723,0.7166666666666667,robust
REACTOME_RHOV_GTPASE_CYCLE,37,0.24620191502648464,Reactome,0.369537074248657,0.725,robust
KEGG_MEDICUS_REFERENCE_REGULATION_OF_GF_RTK_RAS_ERK_SIGNALING_PTP,19,0.2454376905986842,KEGG_MEDICUS,0.4672163963296896,0.775,robust
REACTOME_CHROMATIN_MODIFICATIONS_DURING_THE_MATERNAL_TO_ZYGOTIC_TRANSITION_MZT,64,0.24462737333754742,Reactome,0.3063690596743453,0.7333333333333333,robust
REACTOME_HYALURONAN_DEGRADATION,15,0.24422714959693642,Reactome,0.46509694213717784,0.775,robust
REACTOME_DNA_METHYLATION,58,0.24311015677922737,Reactome,0.3694236092272772,0.7166666666666667,robust
REACTOME_SIGNALING_BY_FGFR3,39,0.2414700140043197,Reactome,0.3661986605384512,0.7166666666666667,robust
REACTOME_DARPP_32_EVENTS,24,0.24080093071910177,Reactome,0.3606789321060568,0.7166666666666667,robust
REACTOME_NUCLEOTIDE_CATABOLISM,35,0.2400009736074718,Reactome,0.3593669242572068,0.7166666666666667,robust
REACTOME_HSF1_DEPENDENT_TRANSACTIVATION,37,0.23022427915287863,Reactome,0.3433321898023825,0.7166666666666667,robust
MODULE_FUSION,15,0.2279076495556603,module,0.43652423560989784,0.775,robust
REACTOME_RUNX2_REGULATES_OSTEOBLAST_DIFFERENTIATION,23,0.2270042169078294,Reactome,0.3380509729997942,0.7166666666666667,robust
REACTOME_BASE_EXCISION_REPAIR_AP_SITE_FORMATION,58,0.22508165813098352,Reactome,0.3339748763689881,0.7083333333333334,robust
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SNCA_TO_ANTEROGRADE_AXONAL_TRANSPORT,25,0.22171395776173214,KEGG_MEDICUS,0.3293744309436985,0.7083333333333334,robust
REACTOME_SIGNALLING_TO_ERKS,32,0.2216520513785752,Reactome,0.32927289842474844,0.7083333333333334,robust
REACTOME_STRIATED_MUSCLE_CONTRACTION,30,0.21921204742892778,Reactome,0.3252710534675361,0.7,robust
REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS,112,0.2153626739035542,Reactome,0.3684425825237837,0.7166666666666667,robust
KEGG_INOSITOL_PHOSPHATE_METABOLISM,54,0.20992601063914185,KEGG,0.30417491855136763,0.7083333333333334,robust
REACTOME_O_GLYCOSYLATION_OF_TSR_DOMAIN_CONTAINING_PROTEINS,34,0.207602250051698,Reactome,0.30622985105676265,0.7,robust
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM,75,0.20656156421913124,KEGG,0.24278097111379215,0.7083333333333334,robust
REACTOME_DRUG_ADME,91,0.20587466708740085,Reactome,0.3471587288781727,0.7,robust
REACTOME_P53_DEPENDENT_G1_DNA_DAMAGE_RESPONSE,53,0.20423504987401656,Reactome,0.2929850046375109,0.7083333333333334,robust
REACTOME_TGFBR3_EXPRESSION,25,0.20265069217647355,Reactome,0.2981088121887006,0.7,robust
KEGG_MEDICUS_REFERENCE_PROMOTION_OF_MICROTUBULE_GROWTH,22,0.2022833524151467,KEGG_MEDICUS,0.29750633907726903,0.7,robust
REACTOME_GLYCOSPHINGOLIPID_BIOSYNTHESIS,19,0.2002841696053656,Reactome,0.38816015681546834,0.7416666666666667,robust
REACTOME_O_LINKED_GLYCOSYLATION,114,0.1997197653940262,Reactome,0.25212498049580767,0.6666666666666666,robust
REACTOME_SIRT1_NEGATIVELY_REGULATES_RRNA_EXPRESSION,61,0.19969716034122706,Reactome,0.28406232965902894,0.7083333333333334,robust
REACTOME_SIGNALING_BY_NTRK2_TRKB,23,0.19931406256772294,Reactome,0.29263641351664393,0.7,robust
REACTOME_RORA_B_C_AND_NR1D1_REV_ERBA_REGULATE_GENE_EXPRESSION,25,0.19656449895852937,Reactome,0.2881268604622008,0.6916666666666667,robust
